Date_Time,WSE
3/2/2023 17:00,2723.170243
3/2/2023 17:15,2723.170243
3/2/2023 17:30,2723.170833
3/2/2023 17:45,2723.171993
3/2/2023 18:00,2723.173742
3/2/2023 18:15,2723.174332
3/2/2023 18:30,2723.176081
3/2/2023 18:45,2723.177241
3/2/2023 19:00,2723.175492
3/2/2023 19:15,2723.177241
3/2/2023 19:30,2723.175492
3/2/2023 19:45,2723.177241
3/2/2023 20:00,2723.177241
3/2/2023 20:15,2723.17899
3/2/2023 20:30,2723.176071
3/2/2023 20:45,2723.175492
3/2/2023 21:00,2723.177241
3/2/2023 21:15,2723.177241
3/2/2023 21:30,2723.177241
3/2/2023 21:45,2723.17899
3/2/2023 22:00,2723.17899
3/2/2023 22:15,2723.18074
3/2/2023 22:30,2723.175492
3/2/2023 22:45,2723.177241
3/2/2023 23:00,2723.18074
3/2/2023 23:15,2723.176071
3/2/2023 23:30,2723.177821
3/2/2023 23:45,2723.182489
3/3/2023 0:00,2723.181909
3/3/2023 0:15,2723.183659
3/3/2023 0:30,2723.181909
3/3/2023 0:45,2723.181909
3/3/2023 1:00,2723.18016
3/3/2023 1:15,2723.183659
3/3/2023 1:30,2723.183659
3/3/2023 1:45,2723.183659
3/3/2023 2:00,2723.183659
3/3/2023 2:15,2723.18016
3/3/2023 2:30,2723.183659
3/3/2023 2:45,2723.18074
3/3/2023 3:00,2723.181909
3/3/2023 3:15,2723.18074
3/3/2023 3:30,2723.181909
3/3/2023 3:45,2723.181909
3/3/2023 4:00,2723.18074
3/3/2023 4:15,2723.183659
3/3/2023 4:30,2723.181909
3/3/2023 4:45,2723.183659
3/3/2023 5:00,2723.183659
3/3/2023 5:15,2723.183659
3/3/2023 5:30,2723.181909
3/3/2023 5:45,2723.183659
3/3/2023 6:00,2723.181909
3/3/2023 6:15,2723.183659
3/3/2023 6:30,2723.183659
3/3/2023 6:45,2723.186578
3/3/2023 7:00,2723.186578
3/3/2023 7:15,2723.185408
3/3/2023 7:30,2723.186578
3/3/2023 7:45,2723.186578
3/3/2023 8:00,2723.185408
3/3/2023 8:15,2723.182489
3/3/2023 8:30,2723.184239
3/3/2023 8:45,2723.183649
3/3/2023 9:00,2723.182489
3/3/2023 9:15,2723.17958
3/3/2023 9:30,2723.182489
3/3/2023 9:45,2723.171993
3/3/2023 10:00,2723.173742
3/3/2023 10:15,2723.171403
3/3/2023 10:30,2723.174902
3/3/2023 10:45,2723.171403
3/3/2023 11:00,2723.174902
3/3/2023 11:15,2723.174912
3/3/2023 11:30,2723.174902
3/3/2023 11:45,2723.170243
3/3/2023 12:00,2723.167334
3/3/2023 12:15,2723.170243
3/3/2023 12:30,2723.171403
3/3/2023 12:45,2723.169084
3/3/2023 13:00,2723.169084
3/3/2023 13:15,2723.170243
3/3/2023 13:30,2723.170243
3/3/2023 13:45,2723.171413
3/3/2023 14:00,2723.168494
3/3/2023 14:15,2723.170243
3/3/2023 14:30,2723.174322
3/3/2023 14:45,2723.174322
3/3/2023 15:00,2723.170243
3/3/2023 15:15,2723.169664
3/3/2023 15:30,2723.169664
3/3/2023 15:45,2723.174912
3/3/2023 16:00,2723.173162
3/3/2023 16:15,2723.170243
3/3/2023 16:30,2723.166745
3/3/2023 16:45,2723.169074
3/3/2023 17:00,2723.171993
3/3/2023 17:15,2723.170823
3/3/2023 17:30,2723.171993
3/3/2023 17:45,2723.173162
3/3/2023 18:00,2723.173162
3/3/2023 18:15,2723.177831
3/3/2023 18:30,2723.173162
3/3/2023 18:45,2723.176661
3/3/2023 19:00,2723.176081
3/3/2023 19:15,2723.18132
3/3/2023 19:30,2723.177821
3/3/2023 19:45,2723.177821
3/3/2023 20:00,2723.176071
3/3/2023 20:15,2723.177821
3/3/2023 20:30,2723.176071
3/3/2023 20:45,2723.177821
3/3/2023 21:00,2723.176071
3/3/2023 21:15,2723.177821
3/3/2023 21:30,2723.17899
3/3/2023 21:45,2723.177821
3/3/2023 22:00,2723.176071
3/3/2023 22:15,2723.174912
3/3/2023 22:30,2723.178411
3/3/2023 22:45,2723.175492
3/3/2023 23:00,2723.176661
3/3/2023 23:15,2723.18132
3/3/2023 23:30,2723.17957
3/3/2023 23:45,2723.17957
3/4/2023 0:00,2723.174912
3/4/2023 0:15,2723.176661
3/4/2023 0:30,2723.177831
3/4/2023 0:45,2723.178411
3/4/2023 1:00,2723.177821
3/4/2023 1:15,2723.18132
3/4/2023 1:30,2723.177241
3/4/2023 1:45,2723.178401
3/4/2023 2:00,2723.181899
3/4/2023 2:15,2723.18132
3/4/2023 2:30,2723.18016
3/4/2023 2:45,2723.18016
3/4/2023 3:00,2723.183069
3/4/2023 3:15,2723.183069
3/4/2023 3:30,2723.183069
3/4/2023 3:45,2723.18132
3/4/2023 4:00,2723.18015
3/4/2023 4:15,2723.183069
3/4/2023 4:30,2723.18132
3/4/2023 4:45,2723.17957
3/4/2023 5:00,2723.183069
3/4/2023 5:15,2723.181909
3/4/2023 5:30,2723.183069
3/4/2023 5:45,2723.18132
3/4/2023 6:00,2723.183079
3/4/2023 6:15,2723.183079
3/4/2023 6:30,2723.183079
3/4/2023 6:45,2723.183079
3/4/2023 7:00,2723.18133
3/4/2023 7:15,2723.183079
3/4/2023 7:30,2723.183659
3/4/2023 7:45,2723.18016
3/4/2023 8:00,2723.18133
3/4/2023 8:15,2723.18016
3/4/2023 8:30,2723.18016
3/4/2023 8:45,2723.17899
3/4/2023 9:00,2723.181899
3/4/2023 9:15,2723.17899
3/4/2023 9:30,2723.17899
3/4/2023 9:45,2723.172573
3/4/2023 10:00,2723.167914
3/4/2023 10:15,2723.174322
3/4/2023 10:30,2723.174322
3/4/2023 10:45,2723.171413
3/4/2023 11:00,2723.174322
3/4/2023 11:15,2723.172573
3/4/2023 11:30,2723.169664
3/4/2023 11:45,2723.167914
3/4/2023 12:00,2723.167914
3/4/2023 12:15,2723.168494
3/4/2023 12:30,2723.170243
3/4/2023 12:45,2723.164995
3/4/2023 13:00,2723.168494
3/4/2023 13:15,2723.166745
3/4/2023 13:30,2723.172573
3/4/2023 13:45,2723.171403
3/4/2023 14:00,2723.171993
3/4/2023 14:15,2723.169654
3/4/2023 14:30,2723.171403
3/4/2023 14:45,2723.171413
3/4/2023 15:00,2723.170823
3/4/2023 15:15,2723.168494
3/4/2023 15:30,2723.170823
3/4/2023 15:45,2723.170823
3/4/2023 16:00,2723.171413
3/4/2023 16:15,2723.169664
3/4/2023 16:30,2723.169664
3/4/2023 16:45,2723.172583
3/4/2023 17:00,2723.171413
3/4/2023 17:15,2723.171413
3/4/2023 17:30,2723.169664
3/4/2023 17:45,2723.174332
3/4/2023 18:00,2723.172583
3/4/2023 18:15,2723.174332
3/4/2023 18:30,2723.176081
3/4/2023 18:45,2723.173742
3/4/2023 19:00,2723.177241
3/4/2023 19:15,2723.175492
3/4/2023 19:30,2723.176081
3/4/2023 19:45,2723.174332
3/4/2023 20:00,2723.177241
3/4/2023 20:15,2723.176081
3/4/2023 20:30,2723.174332
3/4/2023 20:45,2723.177241
3/4/2023 21:00,2723.177241
3/4/2023 21:15,2723.177241
3/4/2023 21:30,2723.175492
3/4/2023 21:45,2723.173742
3/4/2023 22:00,2723.174322
3/4/2023 22:15,2723.172573
3/4/2023 22:30,2723.174322
3/4/2023 22:45,2723.176071
3/4/2023 23:00,2723.174322
3/4/2023 23:15,2723.172573
3/4/2023 23:30,2723.173742
3/4/2023 23:45,2723.172573
3/5/2023 0:00,2723.174322
3/5/2023 0:15,2723.174322
3/5/2023 0:30,2723.176071
3/5/2023 0:45,2723.176071
3/5/2023 1:00,2723.174322
3/5/2023 1:15,2723.175492
3/5/2023 1:30,2723.177241
3/5/2023 1:45,2723.177821
3/5/2023 2:00,2723.174322
3/5/2023 2:15,2723.172573
3/5/2023 2:30,2723.177821
3/5/2023 2:45,2723.17899
3/5/2023 3:00,2723.17899
3/5/2023 3:15,2723.17899
3/5/2023 3:30,2723.175492
3/5/2023 3:45,2723.178401
3/5/2023 4:00,2723.18015
3/5/2023 4:15,2723.17899
3/5/2023 4:30,2723.17899
3/5/2023 4:45,2723.18015
3/5/2023 5:00,2723.176081
3/5/2023 5:15,2723.176081
3/5/2023 5:30,2723.178401
3/5/2023 5:45,2723.18015
3/5/2023 6:00,2723.177241
3/5/2023 6:15,2723.175492
3/5/2023 6:30,2723.17899
3/5/2023 6:45,2723.17899
3/5/2023 7:00,2723.18074
3/5/2023 7:15,2723.17899
3/5/2023 7:30,2723.18016
3/5/2023 7:45,2723.18074
3/5/2023 8:00,2723.177241
3/5/2023 8:15,2723.177241
3/5/2023 8:30,2723.176071
3/5/2023 8:45,2723.177821
3/5/2023 9:00,2723.177241
3/5/2023 9:15,2723.174912
3/5/2023 9:30,2723.174912
3/5/2023 9:45,2723.170243
3/5/2023 10:00,2723.170243
3/5/2023 10:15,2723.169664
3/5/2023 10:30,2723.171403
3/5/2023 10:45,2723.173742
3/5/2023 11:00,2723.169654
3/5/2023 11:15,2723.171993
3/5/2023 11:30,2723.171403
3/5/2023 11:45,2723.171403
3/5/2023 12:00,2723.168494
3/5/2023 12:15,2723.169654
3/5/2023 12:30,2723.168494
3/5/2023 12:45,2723.166745
3/5/2023 13:00,2723.170243
3/5/2023 13:15,2723.170243
3/5/2023 13:30,2723.173162
3/5/2023 13:45,2723.171993
3/5/2023 14:00,2723.171993
3/5/2023 14:15,2723.168494
3/5/2023 14:30,2723.168494
3/5/2023 14:45,2723.168494
3/5/2023 15:00,2723.172583
3/5/2023 15:15,2723.169664
3/5/2023 15:30,2723.168494
3/5/2023 15:45,2723.168494
3/5/2023 16:00,2723.172583
3/5/2023 16:15,2723.166745
3/5/2023 16:30,2723.169664
3/5/2023 16:45,2723.172583
3/5/2023 17:00,2723.171413
3/5/2023 17:15,2723.173162
3/5/2023 17:30,2723.171413
3/5/2023 17:45,2723.173162
3/5/2023 18:00,2723.169664
3/5/2023 18:15,2723.170243
3/5/2023 18:30,2723.173152
3/5/2023 18:45,2723.173152
3/5/2023 19:00,2723.173152
3/5/2023 19:15,2723.173152
3/5/2023 19:30,2723.173152
3/5/2023 19:45,2723.174322
3/5/2023 20:00,2723.176071
3/5/2023 20:15,2723.173152
3/5/2023 20:30,2723.176071
3/5/2023 20:45,2723.171993
3/5/2023 21:00,2723.171413
3/5/2023 21:15,2723.171413
3/5/2023 21:30,2723.174912
3/5/2023 21:45,2723.173162
3/5/2023 22:00,2723.171993
3/5/2023 22:15,2723.173162
3/5/2023 22:30,2723.173162
3/5/2023 22:45,2723.171413
3/5/2023 23:00,2723.173162
3/5/2023 23:15,2723.171993
3/5/2023 23:30,2723.174912
3/5/2023 23:45,2723.171993
3/6/2023 0:00,2723.170243
3/6/2023 0:15,2723.171993
3/6/2023 0:30,2723.173742
3/6/2023 0:45,2723.175492
3/6/2023 1:00,2723.173742
3/6/2023 1:15,2723.171993
3/6/2023 1:30,2723.174912
3/6/2023 1:45,2723.174912
3/6/2023 2:00,2723.173162
3/6/2023 2:15,2723.174912
3/6/2023 2:30,2723.174912
3/6/2023 2:45,2723.173162
3/6/2023 3:00,2723.174912
3/6/2023 3:15,2723.174912
3/6/2023 3:30,2723.173162
3/6/2023 3:45,2723.174912
3/6/2023 4:00,2723.176661
3/6/2023 4:15,2723.176661
3/6/2023 4:30,2723.173162
3/6/2023 4:45,2723.173162
3/6/2023 5:00,2723.174912
3/6/2023 5:15,2723.173162
3/6/2023 5:30,2723.171993
3/6/2023 5:45,2723.174912
3/6/2023 6:00,2723.174912
3/6/2023 6:15,2723.175492
3/6/2023 6:30,2723.171993
3/6/2023 6:45,2723.174902
3/6/2023 7:00,2723.174902
3/6/2023 7:15,2723.173742
3/6/2023 7:30,2723.173742
3/6/2023 7:45,2723.174912
3/6/2023 8:00,2723.173162
3/6/2023 8:15,2723.170243
3/6/2023 8:30,2723.170823
3/6/2023 8:45,2723.172573
3/6/2023 9:00,2723.169074
3/6/2023 9:15,2723.170823
3/6/2023 9:30,2723.171993
3/6/2023 9:45,2723.169084
3/6/2023 10:00,2723.167334
3/6/2023 10:15,2723.167914
3/6/2023 10:30,2723.174332
3/6/2023 10:45,2723.167914
3/6/2023 11:00,2723.171413
3/6/2023 11:15,2723.166165
3/6/2023 11:30,2723.167914
3/6/2023 11:45,2723.170833
3/6/2023 12:00,2723.167914
3/6/2023 12:15,2723.167334
3/6/2023 12:30,2723.167334
3/6/2023 12:45,2723.164995
3/6/2023 13:00,2723.167914
3/6/2023 13:15,2723.170833
3/6/2023 13:30,2723.169074
3/6/2023 13:45,2723.169074
3/6/2023 14:00,2723.169074
3/6/2023 14:15,2723.169074
3/6/2023 14:30,2723.170243
3/6/2023 14:45,2723.170243
3/6/2023 15:00,2723.169074
3/6/2023 15:15,2723.172573
3/6/2023 15:30,2723.170823
3/6/2023 15:45,2723.167324
3/6/2023 16:00,2723.170823
3/6/2023 16:15,2723.170823
3/6/2023 16:30,2723.170823
3/6/2023 16:45,2723.169074
3/6/2023 17:00,2723.170823
3/6/2023 17:15,2723.170823
3/6/2023 17:30,2723.165575
3/6/2023 17:45,2723.170823
3/6/2023 18:00,2723.171993
3/6/2023 18:15,2723.172573
3/6/2023 18:30,2723.170823
3/6/2023 18:45,2723.170823
3/6/2023 19:00,2723.172573
3/6/2023 19:15,2723.173742
3/6/2023 19:30,2723.171993
3/6/2023 19:45,2723.171993
3/6/2023 20:00,2723.173742
3/6/2023 20:15,2723.175492
3/6/2023 20:30,2723.173742
3/6/2023 20:45,2723.171993
3/6/2023 21:00,2723.171993
3/6/2023 21:15,2723.171993
3/6/2023 21:30,2723.175492
3/6/2023 21:45,2723.173742
3/6/2023 22:00,2723.173742
3/6/2023 22:15,2723.173742
3/6/2023 22:30,2723.171993
3/6/2023 22:45,2723.175492
3/6/2023 23:00,2723.170833
3/6/2023 23:15,2723.170243
3/6/2023 23:30,2723.173742
3/6/2023 23:45,2723.174912
3/7/2023 0:00,2723.173742
3/7/2023 0:15,2723.171993
3/7/2023 0:30,2723.175492
3/7/2023 0:45,2723.178411
3/7/2023 1:00,2723.173742
3/7/2023 1:15,2723.173742
3/7/2023 1:30,2723.175492
3/7/2023 1:45,2723.173742
3/7/2023 2:00,2723.173162
3/7/2023 2:15,2723.174912
3/7/2023 2:30,2723.173162
3/7/2023 2:45,2723.175492
3/7/2023 3:00,2723.171993
3/7/2023 3:15,2723.171993
3/7/2023 3:30,2723.170823
3/7/2023 3:45,2723.174912
3/7/2023 4:00,2723.173162
3/7/2023 4:15,2723.171993
3/7/2023 4:30,2723.170243
3/7/2023 4:45,2723.169084
3/7/2023 5:00,2723.173152
3/7/2023 5:15,2723.171993
3/7/2023 5:30,2723.170243
3/7/2023 5:45,2723.168494
3/7/2023 6:00,2723.171993
3/7/2023 6:15,2723.171993
3/7/2023 6:30,2723.171993
3/7/2023 6:45,2723.171993
3/7/2023 7:00,2723.173162
3/7/2023 7:15,2723.173742
3/7/2023 7:30,2723.171993
3/7/2023 7:45,2723.173742
3/7/2023 8:00,2723.173742
3/7/2023 8:15,2723.170243
3/7/2023 8:30,2723.172573
3/7/2023 8:45,2723.170823
3/7/2023 9:00,2723.173742
3/7/2023 9:15,2723.172583
3/7/2023 9:30,2723.171993
3/7/2023 9:45,2723.170833
3/7/2023 10:00,2723.170833
3/7/2023 10:15,2723.169084
3/7/2023 10:30,2723.169084
3/7/2023 10:45,2723.169084
3/7/2023 11:00,2723.172583
3/7/2023 11:15,2723.167914
3/7/2023 11:30,2723.167914
3/7/2023 11:45,2723.171413
3/7/2023 12:00,2723.170833
3/7/2023 12:15,2723.169084
3/7/2023 12:30,2723.170833
3/7/2023 12:45,2723.169084
3/7/2023 13:00,2723.169084
3/7/2023 13:15,2723.169664
3/7/2023 13:30,2723.167914
3/7/2023 13:45,2723.169664
3/7/2023 14:00,2723.169074
3/7/2023 14:15,2723.169074
3/7/2023 14:30,2723.170823
3/7/2023 14:45,2723.170823
3/7/2023 15:00,2723.167324
3/7/2023 15:15,2723.169074
3/7/2023 15:30,2723.171993
3/7/2023 15:45,2723.169084
3/7/2023 16:00,2723.168494
3/7/2023 16:15,2723.171993
3/7/2023 16:30,2723.167334
3/7/2023 16:45,2723.167914
3/7/2023 17:00,2723.170823
3/7/2023 17:15,2723.171993
3/7/2023 17:30,2723.173742
3/7/2023 17:45,2723.168494
3/7/2023 18:00,2723.170243
3/7/2023 18:15,2723.171993
3/7/2023 18:30,2723.169074
3/7/2023 18:45,2723.173162
3/7/2023 19:00,2723.171993
3/7/2023 19:15,2723.170823
3/7/2023 19:30,2723.171993
3/7/2023 19:45,2723.171993
3/7/2023 20:00,2723.171993
3/7/2023 20:15,2723.170833
3/7/2023 20:30,2723.169084
3/7/2023 20:45,2723.169084
3/7/2023 21:00,2723.171993
3/7/2023 21:15,2723.174332
3/7/2023 21:30,2723.173742
3/7/2023 21:45,2723.172583
3/7/2023 22:00,2723.171993
3/7/2023 22:15,2723.172583
3/7/2023 22:30,2723.174332
3/7/2023 22:45,2723.174332
3/7/2023 23:00,2723.175492
3/7/2023 23:15,2723.173742
3/7/2023 23:30,2723.175492
3/7/2023 23:45,2723.171993
3/8/2023 0:00,2723.175492
3/8/2023 0:15,2723.174332
3/8/2023 0:30,2723.172583
3/8/2023 0:45,2723.172583
3/8/2023 1:00,2723.174332
3/8/2023 1:15,2723.173742
3/8/2023 1:30,2723.172583
3/8/2023 1:45,2723.176651
3/8/2023 2:00,2723.175492
3/8/2023 2:15,2723.170833
3/8/2023 2:30,2723.173742
3/8/2023 2:45,2723.173742
3/8/2023 3:00,2723.175492
3/8/2023 3:15,2723.177241
3/8/2023 3:30,2723.173742
3/8/2023 3:45,2723.176661
3/8/2023 4:00,2723.17899
3/8/2023 4:15,2723.173742
3/8/2023 4:30,2723.173742
3/8/2023 4:45,2723.175492
3/8/2023 5:00,2723.175492
3/8/2023 5:15,2723.175492
3/8/2023 5:30,2723.177241
3/8/2023 5:45,2723.175492
3/8/2023 6:00,2723.173742
3/8/2023 6:15,2723.178411
3/8/2023 6:30,2723.175492
3/8/2023 6:45,2723.175492
3/8/2023 7:00,2723.176661
3/8/2023 7:15,2723.176661
3/8/2023 7:30,2723.18016
3/8/2023 7:45,2723.176661
3/8/2023 8:00,2723.175492
3/8/2023 8:15,2723.177241
3/8/2023 8:30,2723.172583
3/8/2023 8:45,2723.173742
3/8/2023 9:00,2723.171993
3/8/2023 9:15,2723.173742
3/8/2023 9:30,2723.172573
3/8/2023 9:45,2723.172573
3/8/2023 10:00,2723.171403
3/8/2023 10:15,2723.169654
3/8/2023 10:30,2723.171403
3/8/2023 10:45,2723.167904
3/8/2023 11:00,2723.169654
3/8/2023 11:15,2723.170823
3/8/2023 11:30,2723.170823
3/8/2023 11:45,2723.170823
3/8/2023 12:00,2723.167914
3/8/2023 12:15,2723.169664
3/8/2023 12:30,2723.164415
3/8/2023 12:45,2723.169084
3/8/2023 13:00,2723.170833
3/8/2023 13:15,2723.170833
3/8/2023 13:30,2723.169074
3/8/2023 13:45,2723.171993
3/8/2023 14:00,2723.169074
3/8/2023 14:15,2723.169074
3/8/2023 14:30,2723.170833
3/8/2023 14:45,2723.170833
3/8/2023 15:00,2723.172583
3/8/2023 15:15,2723.170833
3/8/2023 15:30,2723.170833
3/8/2023 15:45,2723.171993
3/8/2023 16:00,2723.171993
3/8/2023 16:15,2723.170243
3/8/2023 16:30,2723.173162
3/8/2023 16:45,2723.171993
3/8/2023 17:00,2723.171993
3/8/2023 17:15,2723.173162
3/8/2023 17:30,2723.174912
3/8/2023 17:45,2723.175492
3/8/2023 18:00,2723.173162
3/8/2023 18:15,2723.173742
3/8/2023 18:30,2723.171993
3/8/2023 18:45,2723.176661
3/8/2023 19:00,2723.176661
3/8/2023 19:15,2723.174912
3/8/2023 19:30,2723.174912
3/8/2023 19:45,2723.176661
3/8/2023 20:00,2723.176661
3/8/2023 20:15,2723.173742
3/8/2023 20:30,2723.175492
3/8/2023 20:45,2723.174902
3/8/2023 21:00,2723.178401
3/8/2023 21:15,2723.174902
3/8/2023 21:30,2723.174902
3/8/2023 21:45,2723.171993
3/8/2023 22:00,2723.173742
3/8/2023 22:15,2723.173742
3/8/2023 22:30,2723.173152
3/8/2023 22:45,2723.174902
3/8/2023 23:00,2723.173742
3/8/2023 23:15,2723.176651
3/8/2023 23:30,2723.173152
3/8/2023 23:45,2723.174902
3/9/2023 0:00,2723.173152
3/9/2023 0:15,2723.176651
3/9/2023 0:30,2723.174902
3/9/2023 0:45,2723.174902
3/9/2023 1:00,2723.175492
3/9/2023 1:15,2723.176651
3/9/2023 1:30,2723.175492
3/9/2023 1:45,2723.175492
3/9/2023 2:00,2723.173742
3/9/2023 2:15,2723.173742
3/9/2023 2:30,2723.178411
3/9/2023 2:45,2723.176661
3/9/2023 3:00,2723.176661
3/9/2023 3:15,2723.17957
3/9/2023 3:30,2723.176651
3/9/2023 3:45,2723.176651
3/9/2023 4:00,2723.176651
3/9/2023 4:15,2723.174902
3/9/2023 4:30,2723.176651
3/9/2023 4:45,2723.176651
3/9/2023 5:00,2723.176651
3/9/2023 5:15,2723.174902
3/9/2023 5:30,2723.176651
3/9/2023 5:45,2723.174902
3/9/2023 6:00,2723.175492
3/9/2023 6:15,2723.176661
3/9/2023 6:30,2723.176661
3/9/2023 6:45,2723.174912
3/9/2023 7:00,2723.176661
3/9/2023 7:15,2723.176661
3/9/2023 7:30,2723.176661
3/9/2023 7:45,2723.176661
3/9/2023 8:00,2723.175492
3/9/2023 8:15,2723.176661
3/9/2023 8:30,2723.174912
3/9/2023 8:45,2723.173742
3/9/2023 9:00,2723.174332
3/9/2023 9:15,2723.174332
3/9/2023 9:30,2723.175492
3/9/2023 9:45,2723.167914
3/9/2023 10:00,2723.170823
3/9/2023 10:15,2723.169654
3/9/2023 10:30,2723.174322
3/9/2023 10:45,2723.171403
3/9/2023 11:00,2723.169664
3/9/2023 11:15,2723.174322
3/9/2023 11:30,2723.172573
3/9/2023 11:45,2723.167914
3/9/2023 12:00,2723.169664
3/9/2023 12:15,2723.169664
3/9/2023 12:30,2723.167914
3/9/2023 12:45,2723.167914
3/9/2023 13:00,2723.169664
3/9/2023 13:15,2723.169664
